Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);Absolute acceleration (m/s^2);tipo
31.789198;0.093520;0.020900;-0.073400;0.121000;PAUSA
31.794009;0.046110;0.028800;-0.067000;0.086300;PAUSA
31.798820;0.041870;0.009420;-0.027600;0.051000;PAUSA
31.803631;-0.017020;0.025900;0.010300;0.032700;PAUSA
31.808442;-0.133750;0.024500;0.009960;0.136000;PAUSA
31.813253;-0.292460;0.049100;0.084400;0.308000;PAUSA
31.818063;-0.212870;0.079200;0.157000;0.276000;PAUSA
31.822874;0.021310;0.083900;0.155000;0.178000;PAUSA
31.827685;0.213030;0.075300;0.154000;0.273000;PAUSA
31.832496;0.290420;0.090600;0.125000;0.329000;PAUSA
31.837307;0.255780;0.002360;0.168000;0.306000;PAUSA
31.842118;0.165840;0.023800;0.219000;0.276000;PAUSA
31.846929;0.102960;0.044700;0.276000;0.298000;PAUSA
31.851740;0.058490;0.086300;0.245000;0.266000;PAUSA
31.856551;0.001240;0.085700;0.236000;0.251000;PAUSA
31.861362;-0.042640;0.046700;0.202000;0.212000;PAUSA
31.866173;-0.069700;0.052900;0.182000;0.202000;PAUSA
31.870984;-0.114550;0.071900;0.124000;0.184000;PAUSA
31.875795;-0.116390;0.049200;0.024000;0.129000;PAUSA
31.880606;-0.051770;0.086100;-0.054000;0.114000;PAUSA
31.885417;-0.026890;0.057600;-0.085200;0.106000;PAUSA
31.890228;0.019240;0.059300;-0.110000;0.127000;PAUSA
31.895039;0.088840;0.035100;-0.126000;0.158000;PAUSA
31.899849;0.092780;0.033800;-0.100000;0.141000;PAUSA
31.904660;0.055220;0.039700;-0.042400;0.080200;PAUSA
31.909471;0.044190;0.015800;0.006860;0.047400;PAUSA
31.914282;0.004770;0.008740;0.054600;0.055500;PAUSA
31.919093;-0.030770;-0.021100;0.075800;0.084500;PAUSA
31.923904;-0.042320;0.002330;0.103000;0.111000;PAUSA
31.928715;-0.016980;0.007560;0.058800;0.061600;PAUSA
31.933526;-0.017980;-0.008740;0.034000;0.039400;PAUSA
31.938337;-0.027200;-0.000018;-0.029800;0.040300;PAUSA
31.943148;-0.038670;-0.010200;-0.097800;0.106000;PAUSA
31.947959;-0.052270;-0.027200;-0.130000;0.142000;PAUSA
31.952770;-0.079930;-0.033100;-0.158000;0.180000;PAUSA
31.957581;-0.083480;-0.062400;-0.161000;0.192000;PAUSA
31.962392;-0.077530;-0.042500;-0.153000;0.177000;PAUSA
31.967203;-0.059910;-0.057200;-0.110000;0.138000;PAUSA
31.972014;-0.087660;-0.047800;-0.055800;0.114000;PAUSA
31.976825;-0.070170;-0.081300;-0.055200;0.121000;PAUSA
31.981635;-0.073170;-0.089600;-0.008250;0.116000;PAUSA
31.986446;-0.070200;-0.058800;0.015800;0.092900;PAUSA
31.991257;-0.089710;-0.093800;0.052700;0.140000;PAUSA
31.996068;-0.054300;-0.078800;0.030100;0.100000;PAUSA
32.000879;-0.015500;-0.044000;0.035100;0.058300;PAUSA
32.005690;-0.001750;-0.068800;0.018600;0.071200;PAUSA
32.010501;0.040460;-0.064900;-0.044000;0.088200;PAUSA
32.015312;0.056380;-0.053800;-0.088200;0.118000;PAUSA
32.020123;0.058040;-0.064000;-0.093000;0.127000;PAUSA
32.024934;0.054940;-0.061900;-0.109000;0.137000;PAUSA
32.029745;0.054350;-0.056000;-0.109000;0.134000;PAUSA
32.034556;0.070400;-0.065300;-0.088600;0.131000;PAUSA
32.039367;0.048230;-0.063600;-0.010600;0.080500;PAUSA
32.044178;0.051180;-0.054700;0.054800;0.092800;PAUSA
32.048989;0.074070;-0.069700;0.137000;0.171000;PAUSA
32.053800;0.051660;-0.061100;0.162000;0.181000;PAUSA
32.058611;0.040140;-0.049100;0.228000;0.236000;PAUSA
32.063421;0.018030;-0.049300;0.276000;0.281000;PAUSA
32.068232;-0.012210;-0.055900;0.320000;0.325000;PAUSA
32.073043;-0.006690;-0.073300;0.350000;0.358000;PAUSA
32.077854;-0.046420;-0.059000;0.341000;0.349000;PAUSA
32.082665;-0.042120;-0.020200;0.329000;0.332000;PAUSA
32.087476;-0.036670;-0.054500;0.272000;0.280000;PAUSA
32.092287;-0.024110;-0.012800;0.240000;0.241000;PAUSA
32.097098;-0.010540;-0.032100;0.191000;0.194000;PAUSA
32.101909;-0.007710;-0.009820;0.135000;0.135000;PAUSA
32.106720;-0.003780;-0.019800;0.087100;0.089400;PAUSA
32.111531;-0.032030;-0.003670;0.036300;0.048500;PAUSA
32.116342;-0.030400;0.004090;-0.009430;0.032100;PAUSA
32.121153;-0.044240;-0.011900;-0.073800;0.086800;PAUSA
32.125964;-0.059110;0.029400;-0.108000;0.127000;PAUSA
32.130775;-0.057120;-0.008950;-0.161000;0.171000;PAUSA
32.135586;-0.102470;0.017200;-0.190000;0.216000;PAUSA
32.140396;-0.130640;0.005490;-0.205000;0.243000;PAUSA
32.145207;-0.127550;0.003630;-0.224000;0.258000;PAUSA
32.150018;-0.187420;-0.000439;-0.199000;0.274000;PAUSA
32.154829;-0.198200;0.015900;-0.195000;0.278000;PAUSA
32.159640;-0.216140;0.006060;-0.167000;0.273000;PAUSA
32.164451;-0.187950;0.014200;-0.153000;0.243000;PAUSA
32.169262;-0.160190;0.006920;-0.144000;0.216000;PAUSA
32.174073;-0.120920;0.032900;-0.149000;0.194000;PAUSA
32.178884;-0.073680;-0.005190;-0.135000;0.154000;PAUSA
32.183695;-0.065820;-0.009840;-0.159000;0.172000;PAUSA
32.188506;-0.053030;-0.013300;-0.127000;0.138000;PAUSA
32.193317;-0.054340;-0.005920;-0.160000;0.169000;PAUSA
32.198128;-0.000770;-0.023500;-0.167000;0.168000;PAUSA
32.202939;-0.004410;-0.010100;-0.172000;0.172000;PAUSA
32.207750;0.001590;-0.004930;-0.176000;0.176000;PAUSA
32.212561;0.001590;-0.009230;-0.147000;0.148000;PAUSA
32.217371;-0.037690;-0.025200;-0.166000;0.172000;PAUSA
32.222182;-0.013850;-0.007860;-0.150000;0.151000;PAUSA
32.226993;-0.062690;0.009460;-0.127000;0.142000;PAUSA
32.231804;-0.053070;-0.020800;-0.121000;0.134000;PAUSA
32.236615;-0.071990;-0.035300;-0.138000;0.159000;PAUSA
32.241426;-0.081270;-0.052100;-0.130000;0.162000;PAUSA
32.246237;-0.056130;-0.052000;-0.132000;0.152000;PAUSA
32.251048;-0.069160;-0.034000;-0.149000;0.168000;PAUSA
32.255859;-0.084480;-0.023300;-0.167000;0.189000;PAUSA
32.260670;-0.066440;-0.051600;-0.166000;0.186000;PAUSA
32.265481;-0.048560;-0.022600;-0.201000;0.208000;PAUSA
32.270292;-0.056920;-0.047000;-0.200000;0.214000;PAUSA
32.275103;-0.033160;-0.054400;-0.183000;0.194000;PAUSA
32.279914;-0.030950;-0.009400;-0.182000;0.185000;PAUSA
32.284725;-0.017020;-0.035800;-0.161000;0.165000;PAUSA
32.289535;0.018220;0.017600;-0.130000;0.132000;PAUSA
32.294346;-0.042910;-0.051400;-0.102000;0.122000;PAUSA
32.299157;-0.033550;-0.043900;-0.067900;0.087600;PAUSA
32.303968;-0.063510;-0.031600;-0.048700;0.086100;PAUSA
32.308779;-0.052920;0.006680;0.013100;0.054900;PAUSA
32.313590;-0.047250;-0.021800;0.031600;0.060900;PAUSA
32.318401;-0.018080;-0.007350;0.040500;0.044900;PAUSA
32.323212;-0.001130;-0.000096;0.070600;0.070600;PAUSA
32.328023;0.015590;0.038000;0.089800;0.098800;PAUSA
32.332834;0.002460;-0.000044;0.110000;0.110000;PAUSA
32.337645;-0.022470;0.010900;0.138000;0.141000;PAUSA
32.342456;-0.047310;0.031100;0.170000;0.179000;PAUSA
32.347267;-0.094660;0.034500;0.246000;0.266000;PAUSA
32.352078;-0.126410;0.041000;0.315000;0.342000;PAUSA
32.356889;-0.175890;0.040100;0.299000;0.350000;PAUSA
32.361700;-0.134990;0.035200;0.304000;0.334000;PAUSA
32.366510;-0.139720;0.038300;0.293000;0.327000;PAUSA
32.371321;-0.101740;0.032800;0.227000;0.251000;PAUSA
32.376132;-0.064100;0.061600;0.196000;0.215000;PAUSA
32.380943;-0.063590;0.033100;0.126000;0.145000;PAUSA
32.385754;-0.008480;0.065200;0.062200;0.090500;PAUSA
32.390565;0.007170;0.049700;0.010800;0.051400;PAUSA
32.395376;0.003800;0.039100;-0.035400;0.052900;PAUSA
32.400187;-0.012330;0.047800;-0.057600;0.075800;PAUSA
32.404998;-0.063890;0.026700;-0.076000;0.103000;PAUSA
32.409809;-0.090020;0.041500;-0.070500;0.122000;PAUSA
32.414620;-0.123010;0.040700;-0.066300;0.146000;PAUSA
32.419431;-0.117730;0.060100;-0.094100;0.162000;PAUSA
32.424242;-0.132570;0.022500;-0.074300;0.154000;PAUSA
32.429053;-0.163870;0.032600;-0.071200;0.182000;PAUSA
32.433863;-0.145130;-0.000104;-0.083600;0.167000;PAUSA
32.438674;-0.130160;0.003050;-0.079200;0.152000;PAUSA
32.443485;-0.140320;0.032300;-0.111000;0.182000;PAUSA
32.448296;-0.123190;0.002170;-0.111000;0.166000;PAUSA
32.453107;-0.108670;-0.014600;-0.159000;0.193000;PAUSA
32.457918;-0.096640;-0.019200;-0.167000;0.194000;PAUSA
32.462729;-0.063390;0.000228;-0.136000;0.150000;PAUSA
32.467540;-0.042160;-0.011200;-0.098100;0.107000;PAUSA
32.472351;-0.037660;-0.008430;-0.068900;0.079000;PAUSA
32.477162;-0.025990;-0.006830;-0.047200;0.054300;PAUSA
32.481973;-0.035660;-0.036100;-0.022000;0.055300;PAUSA
32.486784;-0.051100;-0.027200;0.003000;0.057900;PAUSA
32.491595;-0.030680;-0.044600;0.046800;0.071600;PAUSA
32.496406;-0.033070;-0.057200;0.050000;0.082900;PAUSA
32.501217;-0.028410;-0.035600;0.017500;0.048800;PAUSA
32.506028;0.020120;-0.003480;0.029300;0.035700;PAUSA
32.510838;0.073010;-0.027400;-0.013600;0.079200;PAUSA
32.515649;0.078260;-0.067600;-0.043100;0.112000;PAUSA
32.520460;0.067000;-0.049200;-0.048700;0.096400;PAUSA
32.525271;0.027480;-0.081700;-0.046000;0.097700;PAUSA
32.530082;0.028570;-0.080700;-0.012500;0.086500;PAUSA
32.534893;0.035480;-0.079700;0.005310;0.087400;PAUSA
32.539704;0.036200;-0.064600;0.028900;0.079500;PAUSA
32.544515;0.047460;-0.082800;0.033300;0.101000;PAUSA
32.549326;0.077500;-0.068900;0.021100;0.106000;PAUSA
32.554137;0.095450;-0.039500;-0.000558;0.103000;PAUSA
32.558948;0.068380;-0.036500;-0.006610;0.077800;PAUSA
32.563759;0.040530;-0.057100;0.031300;0.076700;PAUSA
32.568570;0.048560;-0.036100;0.027400;0.066400;PAUSA
32.573381;0.030420;-0.034200;0.053100;0.070100;PAUSA
32.578192;0.035990;-0.030000;0.062100;0.077800;PAUSA
32.583002;0.029540;-0.047300;0.078100;0.095900;PAUSA
32.587813;0.043070;-0.036000;0.072600;0.091700;PAUSA
32.592624;0.048110;-0.043800;0.074200;0.098700;PAUSA
32.597435;0.028160;-0.015900;0.088900;0.094600;PAUSA
32.602246;0.007090;-0.029900;0.096400;0.101000;PAUSA
32.607057;-0.013880;-0.004800;0.110000;0.111000;PAUSA
32.611868;-0.030070;-0.025100;0.110000;0.117000;PAUSA
32.616679;-0.052210;-0.024000;0.083100;0.101000;PAUSA
32.621490;-0.023230;0.007660;0.044500;0.050800;PAUSA
32.626301;-0.040710;0.007070;-0.010400;0.042600;PAUSA
32.631112;-0.029420;0.023100;-0.039900;0.054700;PAUSA
32.635923;-0.013230;0.016700;-0.100000;0.102000;PAUSA
32.640734;-0.008780;0.040200;-0.149000;0.155000;PAUSA
32.645545;-0.025530;0.034100;-0.159000;0.164000;PAUSA
32.650355;-0.031310;0.052100;-0.174000;0.184000;PAUSA
32.655166;-0.035800;0.044100;-0.134000;0.145000;PAUSA
32.659977;-0.051070;0.010300;-0.102000;0.114000;PAUSA
32.664788;-0.043840;0.041100;-0.040900;0.072700;PAUSA
32.669599;-0.048740;0.015900;-0.001850;0.051300;PAUSA
32.674410;-0.068100;0.018200;0.083200;0.109000;PAUSA
32.679221;-0.060230;0.010800;0.126000;0.140000;PAUSA
32.684032;-0.075110;-0.012100;0.189000;0.203000;PAUSA
32.688843;-0.047100;-0.036400;0.243000;0.250000;PAUSA
32.693654;-0.060950;-0.043000;0.262000;0.272000;PAUSA
32.698465;-0.008240;-0.023800;0.275000;0.276000;PAUSA
32.703276;0.017980;-0.038400;0.269000;0.273000;PAUSA
32.708087;0.022660;-0.035300;0.230000;0.234000;PAUSA
32.712898;0.041660;-0.037100;0.153000;0.163000;PAUSA
32.717708;0.061730;-0.040300;0.107000;0.130000;PAUSA
32.722519;0.064940;-0.044700;0.044300;0.090400;PAUSA
32.727330;0.061000;-0.058400;-0.000920;0.084500;PAUSA
32.732141;0.028640;-0.031600;-0.036300;0.056000;PAUSA
32.736952;0.041610;-0.026100;-0.092800;0.105000;PAUSA
32.741763;-0.008360;-0.019300;-0.132000;0.134000;PAUSA
32.746574;0.002530;-0.027700;-0.143000;0.146000;PAUSA
32.751385;-0.028220;-0.035900;-0.164000;0.171000;PAUSA
32.756196;-0.037400;-0.021300;-0.149000;0.155000;PAUSA
32.761007;-0.051350;-0.014000;-0.143000;0.153000;PAUSA
32.765818;-0.059150;-0.031500;-0.137000;0.153000;PAUSA
32.770629;-0.064410;-0.007280;-0.118000;0.135000;PAUSA
32.775440;-0.042030;-0.018700;-0.097400;0.108000;PAUSA
32.780251;-0.055410;-0.044400;-0.075400;0.104000;PAUSA
32.785061;-0.048430;-0.030700;-0.041700;0.070900;PAUSA
32.789872;-0.056840;-0.016000;-0.034300;0.068300;PAUSA
32.794683;-0.059180;-0.043000;-0.017500;0.075200;PAUSA
32.799494;-0.047250;-0.030500;0.000360;0.056200;PAUSA
32.804305;-0.004670;-0.044200;0.006190;0.044900;PAUSA
32.809116;0.017310;-0.047100;-0.002310;0.050200;PAUSA
32.813927;0.043760;-0.042700;-0.000109;0.061100;PAUSA
32.818738;0.038980;-0.044200;0.023400;0.063400;PAUSA
